,loan_start,interest_rate_yearly,total,principal,interest,minimum_monthly_payment,additional_payment,loan_end
258,1895724.0784247676,0.05495,20000.0,11319.163490879919,8680.836509120081,15000,5000,1884404.9149338878
259,1884404.9149338878,0.05495,20000.0,11370.995827031906,8629.004172968094,15000,5000,1873033.9191068558
260,1873033.9191068558,0.05495,20000.0,11423.065512089857,8576.934487910143,15000,5000,1861610.853594766
261,1861610.853594766,0.05495,20000.0,11475.373632913968,8524.626367086032,15000,5000,1850135.479961852
262,1850135.479961852,0.05495,20000.0,11527.921281341352,8472.078718658648,15000,5000,1838607.5586805106
263,1838607.5586805106,0.05495,20000.0,11580.70955420883,8419.29044579117,15000,5000,1827026.8491263017
264,1827026.8491263017,0.05495,20000.0,11633.73955337581,8366.26044662419,15000,5000,1815393.1095729258
265,1815393.1095729258,0.05495,20000.0,11687.012385747312,8312.987614252688,15000,5000,1803706.0971871784
266,1803706.0971871784,0.05495,20000.0,11740.529163297046,8259.470836702954,15000,5000,1791965.5680238814
267,1791965.5680238814,0.05495,20000.0,11794.291003090644,8205.708996909356,15000,5000,1780171.2770207908
268,1780171.2770207908,0.05495,20000.0,11848.299027308964,8151.700972691037,15000,5000,1768322.9779934818
269,1768322.9779934818,0.05495,20000.0,11902.554363271516,8097.445636728485,15000,5000,1756420.4236302103
270,1756420.4236302103,0.05495,20000.0,11957.058143459995,8042.941856540004,15000,5000,1744463.3654867504
271,1744463.3654867504,0.05495,20000.0,12011.811505541922,7988.188494458077,15000,5000,1732451.5539812085
272,1732451.5539812085,0.05495,20000.0,12066.815592394383,7933.184407605617,15000,5000,1720384.738388814
273,1720384.738388814,0.05495,20000.0,12122.07155212789,7877.92844787211,15000,5000,1708262.6668366862
274,1708262.6668366862,0.05495,20000.0,12177.580538110342,7822.419461889658,15000,5000,1696085.0862985759
275,1696085.0862985759,0.05495,20000.0,12233.343708991106,7766.656291008894,15000,5000,1683851.7425895848
276,1683851.7425895848,0.05495,20000.0,12289.362228725193,7710.637771274806,15000,5000,1671562.3803608597
277,1671562.3803608597,0.05495,20000.0,12345.637266597565,7654.362733402436,15000,5000,1659216.7430942622
278,1659216.7430942622,0.05495,20000.0,12402.169997247525,7597.830002752475,15000,5000,1646814.5730970146
279,1646814.5730970146,0.05495,20000.0,12458.961600693256,7541.038399306745,15000,5000,1634355.6114963214
280,1634355.6114963214,0.05495,20000.0,12516.013262356428,7483.986737643571,15000,5000,1621839.598233965
281,1621839.598233965,0.05495,20000.0,12573.326173086969,7426.673826913031,15000,5000,1609266.272060878
282,1609266.272060878,0.05495,20000.0,12630.901529187897,7369.098470812104,15000,5000,1596635.3705316903
283,1596635.3705316903,0.05495,20000.0,12688.7405324403,7311.259467559698,15000,5000,1583946.62999925
284,1583946.62999925,0.05495,20000.0,12746.844390128435,7253.155609871565,15000,5000,1571199.7856091214
285,1571199.7856091214,0.05495,20000.0,12805.214315064899,7194.785684935101,15000,5000,1558394.5712940565
286,1558394.5712940565,0.05495,20000.0,12863.851525615966,7136.148474384033,15000,5000,1545530.7197684406
287,1545530.7197684406,0.05495,20000.0,12922.757245727016,7077.242754272984,15000,5000,1532607.9625227135
288,1532607.9625227135,0.05495,20000.0,12981.932704948074,7018.067295051925,15000,5000,1519626.0298177653
289,1519626.0298177653,0.05495,20000.0,13041.379138459484,6958.620861540517,15000,5000,1506584.650679306
290,1506584.650679306,0.05495,20000.0,13101.097787097679,6898.902212902321,15000,5000,1493483.552892208
291,1493483.552892208,0.05495,20000.0,13161.089897381098,6838.910102618903,15000,5000,1480322.462994827
292,1480322.462994827,0.05495,20000.0,13221.356721536189,6778.643278463811,15000,5000,1467101.1062732907
293,1467101.1062732907,0.05495,20000.0,13281.899517523558,6718.100482476443,15000,5000,1453819.206755767
294,1453819.206755767,0.05495,20000.0,13342.719549064217,6657.280450935783,15000,5000,1440476.4872067028
295,1440476.4872067028,0.05495,20000.0,13403.818085665975,6596.181914334026,15000,5000,1427072.6691210368
296,1427072.6691210368,0.05495,20000.0,13465.196402649919,6534.80359735008,15000,5000,1413607.472718387
297,1413607.472718387,0.05495,20000.0,13526.855781177055,6473.144218822946,15000,5000,1400080.6169372099
298,1400080.6169372099,0.05495,20000.0,13588.797508275027,6411.202491724973,15000,5000,1386491.8194289347
299,1386491.8194289347,0.05495,20000.0,13651.022876865005,6348.977123134996,15000,5000,1372840.7965520697
300,1372840.7965520697,0.05495,20000.0,13713.533185788649,6286.466814211352,15000,5000,1359127.263366281
301,1359127.263366281,0.05495,20000.0,13776.329739835239,6223.670260164761,15000,5000,1345350.9336264457
302,1345350.9336264457,0.05495,20000.0,13839.413849768902,6160.586150231099,15000,5000,1331511.5197766768
303,1331511.5197766768,0.05495,20000.0,13902.786832355967,6097.213167644032,15000,5000,1317608.732944321
304,1317608.732944321,0.05495,20000.0,13966.450010392466,6033.549989607535,15000,5000,1303642.2829339285
305,1303642.2829339285,0.05495,20000.0,14030.404712731719,5969.595287268281,15000,5000,1289611.8782211968
306,1289611.8782211968,0.05495,20000.0,14094.652274312102,5905.347725687897,15000,5000,1275517.2259468846
307,1275517.2259468846,0.05495,20000.0,14159.19403618489,5840.805963815109,15000,5000,1261358.0319106998
308,1261358.0319106998,0.05495,20000.0,14224.031345542255,5775.968654457745,15000,5000,1247134.0005651575
309,1247134.0005651575,0.05495,20000.0,14289.165555745383,5710.834444254617,15000,5000,1232844.8350094121
310,1232844.8350094121,0.05495,20000.0,14354.598026352734,5645.401973647266,15000,5000,1218490.2369830594
311,1218490.2369830594,0.05495,20000.0,14420.330123148407,5579.669876851593,15000,5000,1204069.906859911
312,1204069.906859911,0.05495,20000.0,14486.363218170658,5513.636781829342,15000,5000,1189583.5436417405
313,1189583.5436417405,0.05495,20000.0,14552.69868974053,5447.30131025947,15000,5000,1175030.8449519998
314,1175030.8449519998,0.05495,20000.0,14619.337922490635,5380.662077509365,15000,5000,1160411.5070295092
315,1160411.5070295092,0.05495,20000.0,14686.28230739404,5313.71769260596,15000,5000,1145725.224722115
316,1145725.224722115,0.05495,20000.0,14753.533241793315,5246.466758206685,15000,5000,1130971.6914803218
317,1130971.6914803218,0.05495,20000.0,14821.092129429693,5178.907870570307,15000,5000,1116150.599350892
318,1116150.599350892,0.05495,20000.0,14888.960380472374,5111.039619527626,15000,5000,1101261.6389704195
319,1101261.6389704195,0.05495,20000.0,14957.139411547954,5042.860588452046,15000,5000,1086304.4995588716
320,1086304.4995588716,0.05495,20000.0,15025.630645770001,4974.369354229999,15000,5000,1071278.8689131015
321,1071278.8689131015,0.05495,20000.0,15094.435512768756,4905.564487231243,15000,5000,1056184.4334003327
322,1056184.4334003327,0.05495,20000.0,15163.555448720977,4836.4445512790235,15000,5000,1041020.8779516118
323,1041020.8779516118,0.05495,20000.0,15232.991896379912,4767.008103620088,15000,5000,1025787.8860552319
324,1025787.8860552319,0.05495,20000.0,15302.746305105418,4697.253694894583,15000,5000,1010485.1397501265
325,1010485.1397501265,0.05495,20000.0,15372.820130894212,4627.1798691057875,15000,5000,995112.3196192323
326,995112.3196192323,0.05495,20000.0,15443.214836410265,4556.785163589734,15000,5000,979669.1047828221
327,979669.1047828221,0.05495,20000.0,15513.931891015327,4486.068108984672,15000,5000,964155.1728918067
328,964155.1728918067,0.05495,20000.0,15584.972770799603,4415.027229200397,15000,5000,948570.200121007
329,948570.200121007,0.05495,20000.0,15656.338958612556,4343.661041387444,15000,5000,932913.8611623945
330,932913.8611623945,0.05495,20000.0,15728.03194409387,4271.968055906131,15000,5000,917185.8292183006
331,917185.8292183006,0.05495,20000.0,15800.053223704532,4199.946776295468,15000,5000,901385.7759945961
332,901385.7759945961,0.05495,20000.0,15872.40430075808,4127.595699241921,15000,5000,885513.371693838
333,885513.371693838,0.05495,20000.0,15945.086685451966,4054.913314548033,15000,5000,869568.2850083861
334,869568.2850083861,0.05495,20000.0,16018.101894899099,3981.898105100901,15000,5000,853550.183113487
335,853550.183113487,0.05495,20000.0,16091.45145315949,3908.5485468405086,15000,5000,837458.7316603275
336,837458.7316603275,0.05495,20000.0,16165.136891272085,3834.863108727916,15000,5000,821293.5947690555
337,821293.5947690555,0.05495,20000.0,16239.1597472867,3760.8402527133,15000,5000,805054.4350217688
338,805054.4350217688,0.05495,20000.0,16313.521566296151,3686.478433703849,15000,5000,788740.9134554727
339,788740.9134554727,0.05495,20000.0,16388.22390046848,3611.7760995315184,15000,5000,772352.6895550042
340,772352.6895550042,0.05495,20000.0,16463.268309079376,3536.7316909206234,15000,5000,755889.4212459249
341,755889.4212459249,0.05495,20000.0,16538.656358544704,3461.3436414552975,15000,5000,739350.7648873802
342,739350.7648873802,0.05495,20000.0,16614.389622453204,3385.610377546795,15000,5000,722736.3752649269
343,722736.3752649269,0.05495,20000.0,16690.469681599356,3309.5303184006443,15000,5000,706045.9055833275
344,706045.9055833275,0.05495,20000.0,16766.898124016345,3233.101875983654,15000,5000,689279.0074593112
345,689279.0074593112,0.05495,20000.0,16843.67654500924,3156.323454990762,15000,5000,672435.3309143019
346,672435.3309143019,0.05495,20000.0,16920.80654718826,3079.1934528117404,15000,5000,655514.5243671136
347,655514.5243671136,0.05495,20000.0,16998.28974050226,3001.710259497741,15000,5000,638516.2346266113
348,638516.2346266113,0.05495,20000.0,17076.12774227231,2923.872257727691,15000,5000,621440.106884339
349,621440.106884339,0.05495,20000.0,17154.322177225466,2845.6778227745353,15000,5000,604285.7847071135
350,604285.7847071135,0.05495,20000.0,17232.874677528678,2767.1253224713237,15000,5000,587052.9100295849
351,587052.9100295849,0.05495,20000.0,17311.78688282286,2688.2131171771407,15000,5000,569741.123146762
352,569741.123146762,0.05495,20000.0,17391.06044025712,2608.939559742881,15000,5000,552350.062706505
353,552350.062706505,0.05495,20000.0,17470.69700452313,2529.3029954768704,15000,5000,534879.3657019818
354,534879.3657019818,0.05495,20000.0,17550.698237889676,2449.301762110325,15000,5000,517328.66746409214
355,517328.66746409214,0.05495,20000.0,17631.065810237345,2368.934189762655,15000,5000,499697.60165385477
356,499697.60165385477,0.05495,20000.0,17711.80139909339,2288.19860090661,15000,5000,481985.80025476136
357,481985.80025476136,0.05495,20000.0,17792.90668966674,2207.0933103332613,15000,5000,464192.8935650946
358,464192.8935650946,0.05495,20000.0,17874.38337488317,2125.616625116829,15000,5000,446318.51019021147
359,446318.51019021147,0.05495,20000.0,17956.233155420658,2043.7668445793431,15000,5000,428362.27703479084
360,428362.27703479084,0.05495,20000.0,18038.457739744852,1961.5422602551462,15000,5000,410323.819295046
361,410323.819295046,0.05495,20000.0,18121.05884414477,1878.9411558552313,15000,5000,392202.76045090123
362,392202.76045090123,0.05495,20000.0,18204.03819276858,1795.9618072314183,15000,5000,373998.72225813265
363,373998.72225813265,0.05495,20000.0,18287.397517659636,1712.6024823403657,15000,5000,355711.324740473
364,355711.324740473,0.05495,20000.0,18371.138558792583,1628.8614412074157,15000,5000,337340.1861816804
365,337340.1861816804,0.05495,20000.0,18455.26306410972,1544.7369358902781,15000,5000,318884.9231175707
366,318884.9231175707,0.05495,20000.0,18539.772789557457,1460.2272104425424,15000,5000,300345.15032801323
367,300345.15032801323,0.05495,20000.0,18624.669499122974,1375.3305008770271,15000,5000,281720.4808288902
368,281720.4808288902,0.05495,20000.0,18709.95496487104,1290.0450351289596,15000,5000,263010.5258640192
369,263010.5258640192,0.05495,20000.0,18795.63096698101,1204.3690330189877,15000,5000,244214.89489703818
370,244214.89489703818,0.05495,20000.0,18881.69929378398,1118.3007062160204,15000,5000,225333.1956032542
371,225333.1956032542,0.05495,20000.0,18968.161741800097,1031.8382581999015,15000,5000,206365.0338614541
372,206365.0338614541,0.05495,20000.0,19055.020115776093,944.9798842239086,15000,5000,187310.013745678
373,187310.013745678,0.05495,20000.0,19142.276228722916,857.7237712770838,15000,5000,168167.7375169551
374,168167.7375169551,0.05495,20000.0,19229.93190195361,770.0680980463901,15000,5000,148937.80561500147
375,148937.80561500147,0.05495,20000.0,19317.988965121305,682.0110348786942,15000,5000,129619.81664988017
376,129619.81664988017,0.05495,20000.0,19406.449256257423,593.5507437425763,15000,5000,110213.36739362276
377,110213.36739362276,0.05495,20000.0,19495.314621810037,504.6853781899642,15000,5000,90718.05277181271
378,90718.05277181271,0.05495,20000.0,19584.58691668241,415.41308331759234,15000,5000,71133.4658551303
379,71133.4658551303,0.05495,20000.0,19674.268004271715,325.7319957282841,15000,5000,51459.19785085859
380,51459.19785085859,0.05495,20000.0,19764.359756507944,235.6402434920566,15000,5000,31694.838094350645
381,31694.838094350645,0.05495,20000.0,19854.864053892954,145.13594610704732,15000,5000,11839.974040457691
382,11839.974040457691,0.05495,20000.0,19945.782785539737,54.21721446026251,15000,5000,-8105.808745082046
