,loan_start,interest_rate_yearly,total,principal,interest,minimum_monthly_payment,additional_payment,loan_end
130,2845990.1499569626,0.05495,23454.166244982618,3694.81989414672,13032.26322834459,1727.083122491309,5000,2835568.2469403245
131,2835568.2469403245,0.05495,23454.166244982618,3742.5435250437404,12984.539597447569,1727.083122491309,5000,2825098.6202927893
132,2825098.6202927893,0.05495,22501.70459607218,3314.2548659453605,12936.59743209073,1250.8522980360904,5000,2815533.513128808
133,2815533.513128808,0.05495,22501.70459607218,3358.055085833759,12892.797212202331,1250.8522980360904,5000,2805924.605744938
134,2805924.605744938,0.05495,22501.70459607218,3402.055874229063,12848.796423807027,1250.8522980360904,5000,2796271.6975726727
135,2796271.6975726727,0.05495,22501.70459607218,3446.258149567895,12804.594148468195,1250.8522980360904,5000,2786574.5871250685
136,2786574.5871250685,0.05495,22501.70459607218,3490.6628344925484,12760.189463543542,1250.8522980360904,5000,2776833.07199254
137,2776833.07199254,0.05495,22501.70459607218,3535.2708558702525,12715.581442165838,1250.8522980360904,5000,2767046.9488386335
138,2767046.9488386335,0.05495,22501.70459607218,3580.0831448125155,12670.769153223575,1250.8522980360904,5000,2757216.013395785
139,2757216.013395785,0.05495,22501.70459607218,3625.1006366945603,12625.75166134153,1250.8522980360904,5000,2747340.060461054
140,2747340.060461054,0.05495,22501.70459607218,3670.324271174848,12580.528026861242,1250.8522980360904,5000,2737418.8838918433
141,2737418.8838918433,0.05495,22501.70459607218,3715.754992214692,12535.097305821399,1250.8522980360904,5000,2727452.2766015925
142,2727452.2766015925,0.05495,22501.70459607218,3761.3937480979657,12489.458549938125,1250.8522980360904,5000,2717440.0305554583
143,2717440.0305554583,0.05495,22501.70459607218,3807.241491450888,12443.610806585202,1250.8522980360904,5000,2707381.936765971
144,2707381.936765971,0.05495,21603.705510750246,3404.2996366009484,12397.553118774174,801.8527553751228,5000,2698175.784373995
145,2698175.784373995,0.05495,21603.705510750246,3446.4561427625395,12355.396612612583,801.8527553751228,5000,2688927.475475857
146,2688927.475475857,0.05495,21603.705510750246,3488.8056905919293,12313.047064783193,801.8527553751228,5000,2679636.81702989
147,2679636.81702989,0.05495,21603.705510750246,3531.3491640590855,12270.503591316037,801.8527553751228,5000,2670303.615110456
148,2670303.615110456,0.05495,21603.705510750246,3574.0874511818274,12227.765304193295,801.8527553751228,5000,2660927.674903899
149,2660927.674903899,0.05495,21603.705510750246,3617.0214440443524,12184.83131133077,801.8527553751228,5000,2651508.8007044797
150,2651508.8007044797,0.05495,21603.705510750246,3660.1520388158606,12141.700716559262,801.8527553751228,5000,2642046.7959102886
151,2642046.7959102886,0.05495,21603.705510750246,3703.4801357692613,12098.372619605861,801.8527553751228,5000,2632541.4630191443
152,2632541.4630191443,0.05495,21603.705510750246,3747.0066392999597,12054.846116075163,801.8527553751228,5000,2622992.603624469
153,2622992.603624469,0.05495,21603.705510750246,3790.7324579447413,12011.120297430381,801.8527553751228,5000,2613400.0184111493
154,2613400.0184111493,0.05495,21603.705510750246,3834.658504400737,11967.194250974386,801.8527553751228,5000,2603763.507151373
155,2603763.507151373,0.05495,21603.705510750246,3878.7856955444604,11923.067059830662,801.8527553751228,5000,2594082.8687004535
156,2594082.8687004535,0.05495,20757.10886224506,3499.8166281983704,11878.737802924159,378.5544311225294,5000,2585204.4976411327
157,2585204.4976411327,0.05495,20757.10886224506,3540.472169007511,11838.082262115018,378.5544311225294,5000,2576285.471041003
158,2576285.471041003,0.05495,20757.10886224506,3581.3138783139384,11797.240552808591,378.5544311225294,5000,2567325.6027315664
159,2567325.6027315664,0.05495,20757.10886224506,3622.3426086142317,11756.211822508298,378.5544311225294,5000,2558324.70569183
160,2558324.70569183,0.05495,20757.10886224506,3663.559216308693,11714.995214813836,378.5544311225294,5000,2549282.5920443987
161,2549282.5920443987,0.05495,20757.10886224506,3704.964561719222,11673.589869403308,378.5544311225294,5000,2540199.073051557
162,2540199.073051557,0.05495,20757.10886224506,3746.5595091072755,11631.994922015254,378.5544311225294,5000,2531073.9591113273
163,2531073.9591113273,0.05495,20757.10886224506,3788.3449266919106,11590.209504430619,378.5544311225294,5000,2521907.059753513
164,2521907.059753513,0.05495,20757.10886224506,3830.321686667903,11548.232744454626,378.5544311225294,5000,2512698.1836357224
165,2512698.1836357224,0.05495,20757.10886224506,3872.4906652239515,11506.063765898578,378.5544311225294,5000,2503447.1385393757
